date,home,away,odds_w,odds_d,odds_l
101203,St Pauli,Kaiserslautern,2.4,3.4,2.8
101203,Lazio,Inter,2.7,3.1,2.7
101204,Chievo,Roma,3.2,3.1,2.3
101204,Milan,Brescia,1.25,5.5,12
101204,Real Madrid,Valencia,1.4,4.5,7.5
101204,Osasuna,Barcelona,15,6,1.2
101204,Levante,Ath Madrid,4.2,3.5,1.83
101204,Wolfsburg,Werder Bremen,2,3.6,3.5
101204,Schalke 04,Bayern Munich,3.4,3.4,2.1
101204,Blackburn,Wolves,1.73,3.6,5
101204,M'gladbach,Hannover,2.25,3.4,3.1
101204,Freiburg,Hamburg,3,3.4,2.3
101204,Ein Frankfurt,Mainz,2.2,3.2,3.4
101204,Arsenal,Fulham,1.29,5.25,12
101204,Birmingham,Tottenham,3.5,3.4,2.1
101204,Chelsea,Everton,1.36,4.75,9
101204,Man City,Bolton,1.53,4,6.5
101204,Wigan,Stoke,2.75,3.2,2.63
101204,Stuttgart,Hoffenheim,2.2,3.5,3.1
101205,Espanol,Sp Gijon,1.62,3.75,5.5
101205,Almeria,Zaragoza,2.2,3.2,3.4
101205,West Brom,Newcastle,2.25,3.3,3.25
101205,Sunderland,West Ham,1.83,3.5,4.5
101205,Leverkusen,FC Koln,1.4,4.5,8
101205,Nurnberg,Dortmund,4.5,3.75,1.73
101205,Getafe,Mallorca,2,3.4,3.75
101205,Malaga,Santander,2,3.4,3.75
101205,Sociedad,Ath Bilbao,2.3,3.3,3.1
101205,Villarreal,Sevilla,1.83,3.5,4.2
101205,Sampdoria,Bari,1.73,3.25,5.5
101205,Cesena,Bologna,2.2,3,3.6
101205,Parma,Udinese,2.5,3,3
101205,Lecce,Genoa,3.5,3.1,2.2
101205,Catania,Juventus,3.4,3.2,2.2
101205,Fiorentina,Cagliari,1.91,3.1,4.5
101206,Liverpool,Aston Villa,1.62,3.75,6
101206,La Coruna,Hercules,2.2,3.2,3.4
101206,Napoli,Palermo,2.1,3.2,3.6
101208,Bologna,Chievo,2.4,3.1,3.1
101210,Hannover,Stuttgart,2.4,3.4,2.8
101211,Kaiserslautern,Wolfsburg,2.5,3.3,2.75
101211,Hoffenheim,Nurnberg,1.62,3.8,5.5
101211,Genoa,Napoli,2.4,3.1,3.1
101211,Palermo,Parma,1.65,3.6,5.5
101211,Hamburg,Leverkusen,2.5,3.3,2.75
101211,Udinese,Fiorentina,2,3.2,4
101211,Dortmund,Werder Bremen,1.57,4.2,5.25
101211,Bayern Munich,St Pauli,1.2,6.5,13
101211,Ath Madrid,La Coruna,1.44,4.2,7
101211,Getafe,Villarreal,2.5,3.3,2.75
101211,Sevilla,Almeria,1.4,4.5,7.5
101211,Aston Villa,West Brom,2.1,3.3,3.6
101211,Everton,Wigan,1.4,4.5,9
101211,Fulham,Sunderland,2.2,3.25,3.4
101211,Newcastle,Liverpool,3.8,3.4,2
101211,Stoke,Blackpool,1.62,4,5.5
101211,West Ham,Man City,4.5,3.6,1.8
101211,FC Koln,Ein Frankfurt,2.38,3.4,2.88
101212,Bologna,Milan,6,3.8,1.57
101212,Ath Bilbao,Espanol,1.95,3.4,3.9
101212,Cagliari,Catania,2.05,3.1,4
101212,Tottenham,Chelsea,2.8,3.25,2.6
101212,Wolves,Birmingham,2.4,3.25,3
101212,Zaragoza,Real Madrid,12,5.5,1.25
101212,Brescia,Sampdoria,2.9,3.1,2.55
101212,Mallorca,Santander,1.73,3.5,5
101212,Hercules,Malaga,2.1,3.4,3.4
101212,Barcelona,Sociedad,1.1,8.5,26
101212,Sp Gijon,Levante,1.91,3.5,3.9
101212,Bolton,Blackburn,2,3.3,4
101212,Mainz,Schalke 04,2.5,3.3,2.75
101212,Juventus,Lazio,1.85,3.3,4.5
101212,Roma,Bari,1.4,4.5,7.5
101212,Lecce,Chievo,3,3,2.5
101212,Freiburg,M'gladbach,1.91,3.6,3.8
101213,Valencia,Osasuna,1.4,4.5,7.5
101213,Man United,Arsenal,2,3.4,3.8
101217,M'gladbach,Hamburg,3.25,3.5,2.1
101218,Schalke 04,FC Koln,1.44,4.2,7.5
101218,Villarreal,Mallorca,1.53,3.8,6.5
101218,St Pauli,Mainz,2.6,3.2,2.75
101218,Levante,Ath Bilbao,2.8,3.25,2.5
101218,Espanol,Barcelona,12,5.5,1.25
101218,Nurnberg,Hannover,2.1,3.4,3.4
101218,Ein Frankfurt,Dortmund,4.5,3.75,1.75
101218,Sociedad,Valencia,3.1,3.25,2.3
101218,La Coruna,Sp Gijon,2.05,3.25,3.75
101218,Werder Bremen,Kaiserslautern,1.62,4,5
101218,Milan,Roma,1.83,3.4,4.5
101218,Cesena,Cagliari,2.63,3,2.88
101218,Sunderland,Bolton,2.2,3.2,3.5
101218,Blackburn,West Ham,1.8,3.6,4.5
101218,Wolfsburg,Hoffenheim,2.1,3.5,3.3
101219,Osasuna,Zaragoza,2,3.4,3.75
101219,Real Madrid,Sevilla,1.2,6.5,13
101219,Malaga,Ath Madrid,3.25,3.5,2.1
101219,Stuttgart,Bayern Munich,4,3.6,1.85
101219,Almeria,Getafe,2.5,3.2,2.8
101219,Parma,Bologna,1.75,3.4,5
101219,Leverkusen,Freiburg,1.44,4.33,7
101219,Catania,Brescia,1.91,3.2,4.33
101219,Bari,Palermo,3.5,3.1,2.2
101219,Lazio,Udinese,2,3.2,4
101219,Chievo,Juventus,4,3.2,2
101219,Napoli,Lecce,1.36,4.5,9
101220,Man City,Everton,1.73,3.6,5
101220,Santander,Hercules,1.91,3.4,4
101226,Fulham,West Ham,1.91,3.4,4.2
101226,Blackburn,Stoke,2.3,3.2,3.2
101226,Wolves,Wigan,2.1,3.3,3.6
101226,Aston Villa,Tottenham,3.2,3.3,2.3
101226,Man United,Sunderland,1.29,5.5,11
101226,Newcastle,Man City,3.25,3.25,2.25
101226,Bolton,West Brom,2.1,3.25,3.75
101227,Arsenal,Chelsea,2.63,3.2,2.75
101228,Tottenham,Newcastle,1.53,4,6.5
101228,Man City,Aston Villa,1.44,4.2,8
101228,Stoke,Fulham,1.83,3.4,4.75
101228,Sunderland,Blackpool,1.62,3.75,6
101228,West Brom,Blackburn,1.83,3.5,4.5
101228,West Ham,Everton,3.4,3.2,2.25
101228,Birmingham,Man United,6.5,4.33,1.5
101229,Chelsea,Bolton,1.29,5.5,11
101229,Wigan,Arsenal,6.5,4.2,1.5
101229,Liverpool,Wolves,1.33,5,10
110101,Birmingham,Arsenal,5.5,3.6,1.67
110101,Liverpool,Bolton,1.7,3.75,5
110101,Man City,Blackpool,1.29,5.5,10
110101,Stoke,Everton,2.63,3.2,2.75
110101,Sunderland,Blackburn,1.83,3.5,4.5
110101,Tottenham,Fulham,1.4,4.5,8.5
110101,West Brom,Man United,6,4.2,1.53
110101,West Ham,Wolves,2,3.4,3.8
110102,Sevilla,Osasuna,1.62,3.75,5.5
110102,Barcelona,Levante,1.06,11,29
110102,Ath Bilbao,La Coruna,1.67,3.5,5.5
110102,Valencia,Espanol,1.62,3.75,5.5
110102,Wigan,Newcastle,2.5,3.2,2.9
110102,Sp Gijon,Malaga,2.2,3.3,3.25
110102,Chelsea,Aston Villa,1.25,5.5,13
110103,Ath Madrid,Santander,1.44,4.33,7
110103,Mallorca,Hercules,1.83,3.4,4.5
110103,Getafe,Real Madrid,10,5.25,1.29
110103,Zaragoza,Sociedad,2.2,3.4,3.2
110103,Villarreal,Almeria,1.44,4.33,7
110104,Blackpool,Birmingham,2.3,3.25,3.25
110104,Man United,Stoke,1.25,5.75,12
110104,Fulham,West Brom,2.2,3.25,3.4
110105,Bolton,Wigan,1.73,3.6,5
110105,Aston Villa,Sunderland,2.2,3.25,3.4
110105,Blackburn,Liverpool,3.4,3.25,2.2
110105,Everton,Tottenham,2.63,3.25,2.75
110105,Newcastle,West Ham,1.83,3.6,4.33
110105,Wolves,Chelsea,8,4.2,1.44
110105,Arsenal,Man City,1.91,3.6,4
110106,Genoa,Lazio,2.38,3,3.25
110106,Inter,Napoli,1.8,3.4,4.6
110106,Juventus,Parma,1.44,4,8
110106,Lecce,Bari,2.3,3.1,3.3
110106,Palermo,Sampdoria,1.91,3.3,4.2
110106,Roma,Catania,1.5,4,7
110106,Udinese,Chievo,1.75,3.4,5
110106,Bologna,Fiorentina,2.88,2.9,2.7
110106,Cagliari,Milan,4.33,3.25,1.91
110106,Brescia,Cesena,1.91,3.2,4.33
110108,Sociedad,Sevilla,2.8,3.25,2.5
110108,Malaga,Ath Bilbao,2.25,3.4,3.1
110108,La Coruna,Barcelona,13,6.5,1.2
110109,Lazio,Lecce,1.36,4.6,8.5
110109,Fiorentina,Brescia,1.5,3.9,7
110109,Chievo,Palermo,2.5,3.2,2.88
110109,Cesena,Genoa,3.1,3.1,2.4
110109,Catania,Inter,3.75,3.3,2
110109,Bari,Bologna,2.15,3.2,3.5
110109,Espanol,Zaragoza,1.73,3.6,4.75
110109,Levante,Valencia,4.33,3.4,1.85
110109,Santander,Sp Gijon,1.91,3.4,4
110109,Milan,Udinese,1.44,4.2,7.5
110109,Napoli,Juventus,2.25,3.25,3.2
110109,Osasuna,Getafe,2.25,3.25,3.2
110109,Sampdoria,Roma,3.1,3.1,2.4
110109,Real Madrid,Villarreal,1.29,5.5,10
110109,Parma,Cagliari,2.1,3.1,3.75
110109,Mallorca,Almeria,1.73,3.4,4.5
110110,Hercules,Ath Madrid,2.9,3.25,2.4
110112,Blackpool,Liverpool,3.8,3.75,1.91
110114,Leverkusen,Dortmund,2.38,3.4,2.88
110115,Chelsea,Blackburn,1.29,5.5,11
110115,Man City,Wolves,1.33,5,10
110115,Stoke,Bolton,2.1,3.25,3.75
110115,West Brom,Blackpool,1.8,3.6,4.5
110115,West Ham,Arsenal,6,4,1.57
110115,Werder Bremen,Hoffenheim,2,3.5,3.6
110115,Wolfsburg,Bayern Munich,5,3.6,1.7
110115,Villarreal,Osasuna,1.53,3.8,6.5
110115,Ath Bilbao,Santander,1.67,3.6,5.25
110115,Zaragoza,Levante,1.91,3.4,4
110115,Wigan,Fulham,2.5,3.25,2.88
110115,Sp Gijon,Hercules,2.2,3.3,3.25
110115,Schalke 04,Hamburg,2.1,3.4,3.4
110115,St Pauli,Freiburg,2.3,3.3,3.1
110115,Sevilla,Espanol,1.73,3.5,5
110115,Nurnberg,M'gladbach,2,3.5,3.6
110115,Stuttgart,Mainz,1.95,3.4,3.8
110115,Getafe,Sociedad,1.8,3.25,5
110115,Napoli,Fiorentina,1.7,3.4,5.5
110115,Inter,Bologna,1.3,4.75,12
110116,Tottenham,Man United,2.88,3.3,2.5
110116,Sunderland,Newcastle,2.2,3.25,3.4
110116,Liverpool,Everton,2.2,3.2,3.5
110116,Birmingham,Aston Villa,2.4,3.2,3.1
110116,Kaiserslautern,FC Koln,1.91,3.5,4.2
110116,Ein Frankfurt,Hannover,2,3.4,3.75
110116,Cagliari,Palermo,2.5,3,3
110116,Juventus,Bari,1.36,4.5,9
110116,Genoa,Udinese,2.38,3,3.2
110116,Valencia,La Coruna,1.44,4.2,7.5
110116,Brescia,Parma,2.5,3,3
110116,Catania,Chievo,2,3.1,4.2
110116,Cesena,Roma,3.75,3.4,2
110116,Lazio,Sampdoria,1.8,3.25,5
110116,Lecce,Milan,6.5,3.8,1.53
110116,Almeria,Real Madrid,10,6,1.25
110116,Barcelona,Malaga,1.08,10,23
110117,Ath Madrid,Mallorca,1.83,3.5,4.33
110119,Inter,Cesena,1.22,6,12
110121,Hamburg,Ein Frankfurt,1.53,4,6
110122,Dortmund,Stuttgart,1.5,4.33,6.5
110122,FC Koln,Werder Bremen,2.9,3.3,2.38
110122,Freiburg,Nurnberg,2.38,3.2,3
110122,Hannover,Schalke 04,2.9,3.3,2.38
110122,Mainz,Wolfsburg,2.3,3.25,3.1
110122,Barcelona,Santander,1.07,11,23
110122,Valencia,Malaga,1.44,4.33,7
110122,Roma,Cagliari,1.53,3.7,7
110122,Bayern Munich,Kaiserslautern,1.22,6,12
110122,Palermo,Brescia,1.44,4.2,7.5
110123,Chievo,Genoa,2.5,3.1,2.9
110122,Sevilla,Levante,1.4,4.5,7.5
110122,Aston Villa,Man City,3.5,3.4,2.1
110122,Blackpool,Sunderland,2.5,3.25,2.88
110122,Everton,West Ham,1.5,4,7.5
110122,Fulham,Stoke,2.2,3.2,3.5
110122,Man United,Birmingham,1.2,6.5,15
110122,Newcastle,Tottenham,3.5,3.4,2.1
110122,Wolves,Liverpool,3.4,3.2,2.25
110122,Arsenal,Wigan,1.2,6.5,15
110122,Parma,Catania,1.95,3.1,4.33
110123,Sp Gijon,Ath Madrid,2.9,3.3,2.38
110123,Villarreal,Sociedad,1.5,4.1,6.5
110123,Zaragoza,La Coruna,2,3.4,3.75
110123,Milan,Cesena,1.22,5.5,15
110123,Real Madrid,Mallorca,1.17,7,15
110123,Getafe,Espanol,2.1,3.3,3.5
110123,Almeria,Osasuna,2.2,3.2,3.4
110123,Sampdoria,Juventus,2.7,3,2.75
110123,M'gladbach,Leverkusen,4.2,3.75,1.8
110123,Bologna,Lazio,3,3,2.5
110123,Bari,Napoli,3.9,3.1,2.05
110123,Blackburn,West Brom,2.25,3.3,3.25
110123,Udinese,Inter,3.2,3.25,2.25
110123,Hoffenheim,St Pauli,1.6,3.75,5.75
110123,Fiorentina,Lecce,1.44,4.2,7.5
110124,Bolton,Chelsea,6,3.75,1.62
110124,Ath Bilbao,Hercules,1.73,3.6,4.75
110125,Blackpool,Man United,8,5,1.36
110125,Wigan,Aston Villa,3.2,3.25,2.3
110126,Liverpool,Fulham,1.53,3.8,7
110128,Leverkusen,Hannover,1.53,4,6
110129,Catania,Milan,4.75,3.3,1.8
110129,Lazio,Fiorentina,2.1,3.1,3.75
110129,Sociedad,Almeria,2,3.4,3.75
110129,Mallorca,Sp Gijon,1.8,3.25,5
110129,Malaga,Zaragoza,1.83,3.5,4.33
110129,Levante,Getafe,2.8,3.25,2.5
110129,Kaiserslautern,Mainz,2.2,3.3,3.25
110129,Wolfsburg,Dortmund,4,3.75,1.83
110129,Werder Bremen,Bayern Munich,4.75,4,1.67
110129,St Pauli,FC Koln,2.3,3.3,3.1
110129,Schalke 04,Hoffenheim,1.73,3.5,5
110129,Nurnberg,Hamburg,3.3,3.5,2.1
110129,Hercules,Barcelona,15,7,1.17
110129,La Coruna,Sevilla,3.5,3.3,2.1
110130,Ein Frankfurt,M'gladbach,2,3.5,3.6
110130,Stuttgart,Freiburg,1.53,3.8,6.5
110130,Espanol,Villarreal,2.5,3.25,2.8
110130,Inter,Palermo,1.67,3.5,5.5
110130,Napoli,Sampdoria,1.57,3.6,6.5
110130,Osasuna,Real Madrid,9,5,1.33
110130,Ath Madrid,Ath Bilbao,1.83,3.5,4.33
110130,Lecce,Cesena,2.1,3.1,3.75
110130,Brescia,Chievo,2.4,3,3.2
110130,Cagliari,Bari,1.67,3.5,5.5
110130,Genoa,Parma,1.91,3.3,4.2
110130,Juventus,Udinese,2.1,3.3,3.5
110131,Santander,Valencia,3.5,3.3,2.1
110201,Milan,Lazio,1.57,3.6,6.5
110201,Arsenal,Everton,1.4,4.5,8.5
110201,Man United,Aston Villa,1.33,5,9.5
110201,West Brom,Wigan,1.73,3.6,5
110201,Sunderland,Chelsea,5.5,3.6,1.67
110202,Cesena,Catania,2.5,2.9,3.1
110202,Chievo,Napoli,3.2,3,2.4
110202,Fiorentina,Genoa,2.1,3.1,3.75
110202,Palermo,Juventus,2.2,3.2,3.4
110202,Parma,Lecce,1.67,3.5,5.5
110202,Roma,Brescia,1.25,5.25,12
110202,Sampdoria,Cagliari,2.3,3,3.4
110202,Udinese,Bologna,1.44,4,8
110202,Birmingham,Man City,4.5,3.5,1.83
110202,Blackburn,Tottenham,3.25,3.4,2.2
110202,Blackpool,West Ham,2.38,3.3,3
110202,Bolton,Wolves,1.83,3.5,4.5
110202,Fulham,Newcastle,2.1,3.3,3.6
110202,Liverpool,Stoke,1.62,3.75,6
110203,Bari,Inter,8,4,1.44
110204,Dortmund,Schalke 04,1.62,3.8,5.5
110205,Villarreal,Levante,1.25,5.25,13
110205,Aston Villa,Fulham,1.91,3.4,4.2
110205,Everton,Blackpool,1.44,4.5,7
110205,Man City,West Brom,1.4,4.5,8.5
110205,Newcastle,Arsenal,5,4,1.67
110205,Stoke,Sunderland,2.1,3.2,3.75
110205,Tottenham,Bolton,1.57,4,6
110205,Wigan,Blackburn,2.5,3.25,2.9
110205,Wolves,Man United,8.5,4.5,1.4
110205,Zaragoza,Santander,2,3.3,3.75
110205,Osasuna,Mallorca,2.1,3.3,3.5
110205,Nurnberg,Leverkusen,3.4,3.4,2.1
110205,Getafe,La Coruna,1.83,3.5,4.33
110205,FC Koln,Bayern Munich,7,4.33,1.44
110205,Mainz,Werder Bremen,2.4,3.4,2.8
110205,Hoffenheim,Kaiserslautern,1.8,3.6,4.33
110205,Hannover,Wolfsburg,2.5,3.3,2.75
110205,Cagliari,Juventus,3,3,2.5
110205,Almeria,Espanol,2.5,3.3,2.75
110205,Ath Bilbao,Sp Gijon,1.67,3.5,5.5
110205,Barcelona,Ath Madrid,1.14,7.5,17
110205,Udinese,Sampdoria,1.62,3.6,6
110205,M'gladbach,Stuttgart,2.88,3.3,2.4
110206,Parma,Fiorentina,2.38,3,3.2
110206,Napoli,Cesena,1.29,5,11
110206,Lecce,Palermo,3.2,3.25,2.25
110206,Lazio,Chievo,1.75,3.5,4.75
110206,Inter,Roma,1.91,3.4,4
110206,Genoa,Milan,3.75,3.3,2
110206,Freiburg,Ein Frankfurt,2.1,3.4,3.4
110206,Chelsea,Liverpool,1.62,4,5.5
110206,West Ham,Birmingham,2,3.5,3.75
110206,Valencia,Hercules,1.44,4.2,7.5
110206,Sevilla,Malaga,1.53,4,6
110206,Real Madrid,Sociedad,1.17,6.5,19
110206,Bologna,Catania,2.1,3.25,3.5
110206,Brescia,Bari,2,3.1,4.2
110212,Sp Gijon,Barcelona,15,8,1.14
110212,Santander,Sevilla,3,3.4,2.3
110212,Ath Madrid,Valencia,2.1,3.4,3.4
110212,Kaiserslautern,Dortmund,5.5,3.8,1.62
110212,Schalke 04,Freiburg,1.67,3.75,5
110212,St Pauli,M'gladbach,2,3.5,3.6
110212,Stuttgart,Nurnberg,1.73,3.6,4.75
110212,Ein Frankfurt,Leverkusen,3.75,3.4,2
110212,Birmingham,Stoke,2.5,3.2,2.9
110212,Roma,Napoli,2.25,3.1,3.4
110212,Arsenal,Wolves,1.22,6,15
110212,Bayern Munich,Hoffenheim,1.33,5,9
110212,West Brom,West Ham,1.91,3.6,4
110212,Milan,Parma,1.36,4.5,9
110212,Man United,Man City,1.73,3.6,5
110212,Liverpool,Wigan,1.36,4.75,9
110212,Blackpool,Aston Villa,3.25,3.4,2.2
110212,Blackburn,Newcastle,2.1,3.4,3.5
110212,Sunderland,Tottenham,2.75,3.25,2.6
110212,Wolfsburg,Hamburg,2.5,3.3,2.75
110213,Bari,Genoa,3.2,3,2.38
110213,Brescia,Lazio,3.25,3,2.38
110213,Cagliari,Chievo,2.1,2.88,4.2
110213,Catania,Lecce,1.73,3.5,5
110213,Cesena,Udinese,3.6,3.2,2.1
110213,Juventus,Inter,2.88,3,2.6
110213,Sampdoria,Bologna,2.1,3.1,3.8
110213,Werder Bremen,Hannover,1.73,3.75,4.5
110213,Palermo,Fiorentina,1.75,3.4,5
110213,Bolton,Everton,2.75,3.25,2.6
110213,Sociedad,Osasuna,2.1,3.25,3.6
110213,Malaga,Getafe,2.1,3.4,3.4
110213,Levante,Almeria,2.3,3.3,3.1
110213,La Coruna,Villarreal,3.5,3.3,2.1
110213,Hercules,Zaragoza,2,3.4,3.75
110213,Espanol,Real Madrid,7,4.33,1.44
110213,FC Koln,Mainz,2.4,3.3,2.9
110214,Fulham,Chelsea,5,3.6,1.73
110214,Mallorca,Ath Bilbao,2.1,3.4,3.4
110215,Birmingham,Newcastle,2.6,3.2,2.8
110216,Hamburg,St Pauli,1.62,3.75,5.5
110216,Fiorentina,Inter,3.1,3.2,2.3
110216,Sampdoria,Genoa,2.63,3,2.88
110218,Nurnberg,Ein Frankfurt,1.91,3.6,3.8
110219,Real Madrid,Levante,1.14,7.5,17
110219,Freiburg,Wolfsburg,2.5,3.3,2.75
110219,Hamburg,Werder Bremen,1.91,3.6,3.75
110219,Hannover,Kaiserslautern,2,3.5,3.6
110219,Hoffenheim,FC Koln,1.75,3.7,4.5
110219,Mainz,Bayern Munich,5,4,1.62
110219,Zaragoza,Ath Madrid,2.88,3.3,2.4
110219,Valencia,Sp Gijon,1.44,4.33,7
110219,Bologna,Palermo,2.7,3.1,2.7
110219,Inter,Cagliari,1.4,4.5,8
110219,Dortmund,St Pauli,1.25,5.5,12
110220,Lecce,Juventus,5.5,3.75,1.62
110220,Leverkusen,Stuttgart,1.62,4,5
110220,M'gladbach,Schalke 04,3.4,3.4,2.1
110220,Villarreal,Malaga,1.5,4.1,6.5
110220,Sevilla,Hercules,1.57,3.8,6
110220,Getafe,Santander,1.8,3.5,4.5
110220,Barcelona,Ath Bilbao,1.13,7.5,21
110220,Almeria,La Coruna,2.05,3.3,3.6
110220,Udinese,Brescia,1.4,4.33,8
110220,West Brom,Wolves,1.85,3.4,4.5
110220,Osasuna,Espanol,2.2,3.3,3.25
110220,Lazio,Bari,1.4,4.33,8
110220,Genoa,Roma,2.5,3.1,2.9
110220,Fiorentina,Sampdoria,1.75,3.4,5
110220,Parma,Cesena,1.67,3.5,5.5
110220,Napoli,Catania,1.4,4.33,8
110220,Chievo,Milan,4.5,3.4,1.83
110221,Sociedad,Mallorca,2.05,3.3,3.6
110222,Blackpool,Tottenham,4,3.6,1.91
110223,Arsenal,Stoke,1.3,5.25,10
110223,Bologna,Roma,4.75,3.4,1.8
110225,Wolfsburg,M'gladbach,1.8,3.75,4.2
110226,Newcastle,Bolton,2.1,3.25,3.75
110226,Kaiserslautern,Hamburg,3.1,3.4,2.25
110226,FC Koln,Freiburg,2.25,3.25,3.2
110226,Schalke 04,Nurnberg,1.83,3.5,4.33
110226,Bayern Munich,Dortmund,1.73,3.6,4.75
110226,Juventus,Bologna,1.44,4.2,7.5
110226,Hoffenheim,Mainz,2,3.4,3.75
110226,St Pauli,Hannover,2.3,3.5,2.88
110226,Espanol,Sociedad,1.95,3.3,4
110226,La Coruna,Real Madrid,7.5,4.5,1.4
110226,Wigan,Man United,6.5,4,1.53
110226,Ath Madrid,Sevilla,2.1,3.4,3.4
110226,Sp Gijon,Zaragoza,1.91,3.4,4
110226,Wolves,Blackpool,1.83,3.6,4.33
110226,Aston Villa,Blackburn,1.73,3.6,5
110226,Everton,Sunderland,1.73,3.6,5
110226,Mallorca,Barcelona,8.5,5,1.33
110227,Roma,Parma,1.53,3.8,6.5
110227,Sampdoria,Inter,3.8,3.3,2
110227,Palermo,Udinese,2.3,3.2,3.2
110227,Bari,Fiorentina,3.6,3.2,2.1
110227,Brescia,Lecce,1.91,3.25,4.33
110227,Cagliari,Lazio,2.38,3,3.2
110227,Catania,Genoa,2.5,3,3
110227,Cesena,Chievo,2.6,3,2.88
110227,Ath Bilbao,Valencia,2.3,3.3,3.1
110227,Levante,Osasuna,2.4,3.2,3
110227,Santander,Villarreal,2.8,3.25,2.5
110227,Ein Frankfurt,Stuttgart,2.5,3.3,2.75
110227,Werder Bremen,Leverkusen,3.1,3.4,2.25
110227,West Ham,Liverpool,3.4,3.3,2.2
110227,Man City,Fulham,1.5,4,7.5
110227,Hercules,Getafe,2.3,3.3,3.1
110228,Malaga,Almeria,1.85,3.4,4.33
110228,Stoke,West Brom,1.91,3.4,4.2
110228,Milan,Napoli,1.8,3.5,4.5
110301,Espanol,Mallorca,2.1,3.3,3.5
110301,Sevilla,Sp Gijon,1.57,4,5.5
110301,Chelsea,Man United,2.2,3.2,3.6
110302,Valencia,Barcelona,5.5,4,1.57
110302,Osasuna,La Coruna,1.95,3.3,4
110302,Getafe,Ath Madrid,2.7,3.25,2.6
110302,Zaragoza,Ath Bilbao,2.6,3.25,2.7
110302,Villarreal,Hercules,1.5,4,7
110302,Sociedad,Levante,1.91,3.4,4
110303,Real Madrid,Malaga,1.14,7.5,17
110303,Almeria,Santander,2.38,3.25,3
110304,Lecce,Roma,4,3.3,1.95
110304,Dortmund,FC Koln,1.33,5,9
110305,Birmingham,West Brom,2.38,3.2,3.1
110305,Bolton,Aston Villa,2.25,3.4,3.2
110305,M'gladbach,Hoffenheim,2.6,3.4,2.6
110305,Nurnberg,St Pauli,1.83,3.5,4.33
110305,Stuttgart,Schalke 04,2.1,3.4,3.4
110305,Barcelona,Zaragoza,1.1,9,21
110305,Leverkusen,Wolfsburg,1.57,4,5.5
110305,Hannover,Bayern Munich,5,3.75,1.67
110305,Newcastle,Everton,2.6,3.2,2.8
110305,Fulham,Blackburn,1.73,3.6,5
110305,Man City,Wigan,1.36,4.75,9
110305,Arsenal,Sunderland,1.44,4.33,7.5
110305,Mallorca,Valencia,2.7,3.2,2.6
110305,Ein Frankfurt,Kaiserslautern,2.3,3.4,3
110305,West Ham,Stoke,2.25,3.3,3.25
110305,Ath Madrid,Villarreal,2.1,3.4,3.4
110305,Juventus,Milan,3,3,2.5
110306,Ath Bilbao,Sevilla,2.4,3.3,2.9
110306,Hercules,Almeria,2,3.4,3.75
110306,Levante,Espanol,2.38,3.2,3
110306,Malaga,Osasuna,2,3.3,3.75
110306,Santander,Real Madrid,8,4.75,1.36
110306,Sp Gijon,Getafe,2.3,3.25,3.1
110306,Bologna,Cagliari,2.3,3,3.4
110306,Chievo,Parma,2.38,3,3.2
110306,Fiorentina,Catania,1.67,3.4,6
110306,Inter,Genoa,1.4,4.33,8.5
110306,Freiburg,Werder Bremen,2.38,3.4,2.88
110306,Hamburg,Mainz,1.91,3.4,4
110306,Liverpool,Man United,2.8,3.2,2.6
110306,Lazio,Palermo,1.95,3.3,4
110306,Wolves,Tottenham,3,3.3,2.38
110306,Napoli,Brescia,1.36,4.33,10
110306,Sampdoria,Cesena,1.75,3.4,5
110306,Udinese,Bari,1.29,5.5,10
110307,Blackpool,Chelsea,10,5.5,1.3
110307,La Coruna,Sociedad,2.2,3.25,3.25
110309,Everton,Birmingham,1.53,4,6.5
110311,FC Koln,Hannover,2.4,3.3,2.9
110311,Brescia,Inter,5.5,3.5,1.67
110312,Hoffenheim,Dortmund,4.75,3.6,1.73
110312,Kaiserslautern,Freiburg,2.15,3.3,3.4
110312,Schalke 04,Ein Frankfurt,1.67,3.5,5.5
110312,Werder Bremen,M'gladbach,1.67,3.75,5
110312,Wolfsburg,Nurnberg,2.2,3.4,3.2
110312,Real Madrid,Hercules,1.14,7.5,17
110312,Almeria,Ath Madrid,3.25,3.4,2.15
110312,Cesena,Juventus,3.6,3,2.2
110312,Bayern Munich,Hamburg,1.53,4,6
110312,Zaragoza,Valencia,2.9,3.25,2.4
110313,Mainz,Leverkusen,3.25,3.3,2.2
110313,St Pauli,Stuttgart,3.2,3.4,2.2
110313,Genoa,Palermo,1.91,3.25,4.2
110313,Osasuna,Santander,2,3.3,3.8
110313,Parma,Napoli,2.88,3,2.63
110313,Milan,Bari,1.2,6,15
110313,Lecce,Bologna,2.3,3.1,3.3
110313,Chievo,Fiorentina,2.7,2.9,2.88
110313,Catania,Sampdoria,2.05,3.1,4
110313,Cagliari,Udinese,2.75,3.1,2.63
110313,Espanol,La Coruna,2,3.3,3.8
110313,Levante,Mallorca,2.25,3.2,3.25
110313,Sevilla,Barcelona,7.5,4.5,1.4
110313,Roma,Lazio,2.38,3.1,3.1
110313,Sociedad,Malaga,2,3.4,3.75
110313,Villarreal,Sp Gijon,1.6,3.8,5.75
110314,Getafe,Ath Bilbao,2.3,3.25,2.8
110318,M'gladbach,Kaiserslautern,2.25,3.4,3.1
